#,WCAid,Nome,Competizioni
1,2008LOMB01,Pasquale Lombardozzi,4
2,2007POLI01,Lorenzo Vigani Poli,3
,2008BRAN01,Filippo Brancaleoni,3
4,2009RUSS02,Massimo Russo,2
5,2008SIMO01,Riccardo Simone,1
,2008SIMO02,Nicolò Simone,1
,2009BEVA01,Stefano Bevacqua,1
,2009BOSI01,Isabella Bosia,1
,2009CIAN01,Simone Ciancotti,1
,2009DIMP01,Mariano D'Imperio,1
,2009IOVA01,Massimiliano Iovane,1
,2009SANT01,Simone Santarsiero,1
