#,WCAid,Nome,Competizioni
1,2008BRAN01,Filippo Brancaleoni,7
2,2009PROV01,Matteo Provasi,5
,2014PIZZ02,Christian Pizzasegola,5
4,2011TRON02,Sebastiano Tronto,4
,2015BENA01,Martin Benaduce,4
6,2008CIRN01,Fabrizio Cirnigliaro,3
,2009ROTA01,Marco Rota,3
,2012CANT02,Simone Cantarelli,3
,2014MAUR06,Lorenzo Mauro,3
,2014PRES01,Manel Prestieri,3
11,2007POLI01,Lorenzo Vigani Poli,2
,2009CIAN01,Simone Ciancotti,2
,2009DIMP01,Mariano D'Imperio,2
,2010BELO01,Marco Belotti,2
,2013FURL01,Mattia Furlan,2
,2014ZONT01,Giorgio Zonta,2
,2015FAVA01,Alessandro Fava,2
,2016BALD02,Nicolas Baldassarri,2
,2016CUFA01,Martin Cufar,2
,2016SPRI01,Israel Springer,2
,2017DUMM01,Matteo Dummar,2
,2017PANG05,John Nicholan Pangan,2
,2017PANZ01,Valentina Panzuto,2
24,2008ZOFF01,Tommaso Zoffoli,1
,2009COLO03,Matteo Colombo,1
,2009SANT01,Simone Santarsiero,1
,2010BENI01,Albiero Beniamino,1
,2011CECC01,Miriana Cecchi,1
,2011IRAC01,Alessandro Iraci,1
,2012CAPP01,Gabriele Cappelletti,1
,2012ORTU01,Federico Ortu,1
,2013MANO03,Alessandro Manopulo,1
,2013MARS03,Luca Marseglia,1
,2014SPAG02,Luca Spagnolo,1
,2015BARB05,Antonio Barba,1
,2015FARO01,Andrea Farolfi,1
,2015NALI01,Giovanni Marconi Nalim,1
,2015NICO02,Lorenzo Nicotra,1
,2015PERU02,Vittorio Maria Perucatti,1
,2016BATT05,Anna Battistini,1
,2016CANO04,Rocco Barberis Canonico,1
,2016FRIS01,Arianna Frisoli,1
,2016PALI02,Caterina Pali,1
,2016TADD01,Filippo Taddei,1
,2017BERE06,Giacomo Beretta,1
,2017BRAS01,Luca Brasini,1
,2017CATA05,Gabriele Catarsi,1
,2017FASA02,Riccardo Fasan,1
,2017FRIS02,Julian Frisoli,1
,2017GENT01,Lorenzo Gentili,1
,2017LAMA01,Marco Lama,1
,2017LAMA02,Geremia Lama,1
,2017MAGN01,Lorenzo Magnarin,1
,2017MAMB01,Giacomo Mambrini,1
,2017MAZZ02,Carlotta Mazzucchelli,1
,2017MICH08,Andrea Di Michele,1
,2017ZARA02,Leonardo Zara,1
,2017ZORZ01,Mirco De Zorzi,1
